address,categories/0,categories/1,categoryName,city,countryCode,language,likesCount,location/lat,location/lng,name,neighborhood,originalLanguage,permanentlyClosed,placeId,postalCode,price,publishAt,publishedAtDate,rating,responseFromOwnerDate,responseFromOwnerText,reviewContext/Meal type,reviewContext/Noise level,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewContext/Wait time,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewOrigin,reviewsCount,scrapedAt,searchString,stars,state,street,temporarilyClosed,text,textTranslated,title,totalScore,translatedLanguage,visitedIn,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,reviewContext/Reservation,categories/9
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,S Russell,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-10-18T19:19:52.426Z,,,,Dinner,,,£50–60,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,"Lovely experience at the restaurant made my children feel so special for their birthday.

Food was great. Fresh food and tasty.

Very welcoming and friendly staff.

Will definitely come to the restaurant again.

5 star ⭐⭐⭐⭐⭐",,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Gabriele Estafanous,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-10-17T16:53:34.573Z,,,,Lunch,,,£10–20,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,"Excellent, delicious, authentic food. Great ambiance, very friendly staff, good service",,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,P Card,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-10-11T20:39:57.849Z,,,,Dinner,,,,,Dine in,,5,5,5,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,"We decided to try out the delicious 😋 food inside.

Amazing !!!! 10 / 10

Do not hesitate to come to this place.",,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Mrna Mrmljo Dz,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-10-11T20:32:53.625Z,,,,Dinner,,,,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,Absolutely delicious food. We are very happy with the meal and service here and we look forward to coming back!,,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Alice Florence,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-10-04T20:53:14.628Z,,,,Dinner,,,,,,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,"Tonight we had the halloumi in flatbread between us and we both had the minced lamb kebabs with rice. The food is just divine, so tasty. Everything is nice, I could eat the rice all night. Now having wine and an apple shisha out the back in the garden. I love this little haven in Streatham. With respected restaurants shutting down, I hope people get out and try this place if they haven't already.",,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Marcia Khan,,,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-10-03T16:14:08.194Z,,,,Dinner,,,£20–30,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",4,,"110, 112 Streatham High Rd",FALSE,,,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Elizabeth Opal,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-10-02T16:15:10.667Z,,,,Dinner,,,£20–30,,,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,"I don't often leave a review but this place absolutely deserves it
From start to finish starters to desert the seasoning was absolutely delicious the food was fresh and homemade the meat was soft and succulent loved the little touches from table water to the waiting staff from the outside and it being on Streatham high Rd I didn't expect much but once inside it is definitely a very good experience with also the option of relaxing afterwards with shisha in a seperate area highly recommend and will definitely be going back very soon
nice job guys",,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Alex Alexandrov,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-10-01T17:58:54.447Z,,,,Dinner,,,£20–30,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,"I've visited quite a few Lebanese restaurants including the top one at Atlantis the Palm.
Roots offers a traditional selection of dishes, which taste familiarly Lebanese, however, each dish is somewhat different and offers a slightly difference variance. We liked it a lot! I was our best experience with Lebanese cuisine over the years.
I hope, they stay the same way, being traditional, but different at the same time. Will definitely visit them again and plan ordering via Deliveroo.",,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Niz Khan,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-09-27T13:59:40.245Z,,,,Dinner,,,£20–30,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,"Lively place, great food and cheap",,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Anila Kreku,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-09-22T16:30:38.126Z,,,,,,,,,,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,Delicious authentic lebanese food!,,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Aliye Hitchcock,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-09-18T19:51:04.168Z,,,,,,,,,,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,"Do yourself a favor and visit this lovely restaurant in Streatham Hill. Our daughter has been here several times and kept telling us how delicious the food was. Eventually we went there today, she was absolutely right about the food and service and Charles. We met Charles the owner we had a great chat and a lot of laughter. The service is unmatched we were treated like old friends. The staff truly cares about your experience. The food is absolutely amazing – everything we tasted melted our mouths. Absolutely the best meal we have had so far! Highly recommend! Thank you Charles!",,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Edwyn Deniz Hitchcock,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-09-18T19:45:47.509Z,,,,,,,,,,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,"This is one of the best places to eat Arabic style food, and probably the best Lebanese restaurant that I've been to in London. Good atmosphere, great hosts, relaxing shisha garden in the back and just the best food. Highly recommended all the mezzes (many vegan options too), Lebanese wine, and the baby chicken from the grill. Also the baklava is 👌",,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Rebecca Hitchcock,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-09-18T19:44:04.643Z,,,,,,,,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,"Best Lebanese food I’ve ever had! The Batinjan Makdous, Arayess and the Baby Chicken, omg so so so good. Great food and the staff are so friendly. Love it",,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Gabriel Deliu,,,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-09-14T04:38:34.468Z,,,,Dinner,,,£20–30,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,,,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,K W,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-09-13T20:32:13.698Z,,,,Dinner,,,£30–40,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,"Fed up of the norm, I wanted to try something different and I was not disappointed!
Aside from the quality authentic Lebanese food, the ambience is second to none!
Want a first class service and food? Head to Roots!
Kellie",,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Leo McIntosh,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-09-06T22:15:10.735Z,,,,Lunch,,,£10–20,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,"Everyone at Roots made me feel special! I had the Vegan Set Menu (typically for min 2 people, but the chef accommodated by providing a platter for one), and the staff checked in regularly to check in with how I found the food which I appreciated! I thought the food tasted delicious - I particularly liked the Batata Harra (Spicy Potatoes) and the Falafel! After asking if I was still hungry, they then served me a lovely and rich Bamieh Bel Zeit (okra cooked with tomato, garlic, onion, coriander and olive oil). Would definitely return!",,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Katherine Santos,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-09-06T20:02:04.333Z,,,,,,,,,,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,Amazing place went with my mum for a dinner out and friendly staff . Prices are good and all vibes shisha is good and the SEABASS !!!! Is chefes kiss honestly .,,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Shaimaa Hassan,,,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-09-06T13:05:27.432Z,,,,Dinner,,,£20–30,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",4,,"110, 112 Streatham High Rd",FALSE,,,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Caprice Duberry,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-09-02T18:28:07.226Z,,,,,,,£10–20,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,Have been here a few times over the years and the food and environment are both great. The owner is delightful!,,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Caroline Deacon,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-09-01T21:31:19.549Z,,,,Dinner,,,£20–30,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,"Good place to eat real authentic Lebanese food, Great service, great food, nice Atmosphere and the servers are amazing and attentive. I recommend going because I will be back there again soon 5 stars",,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,knitknit queen,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-08-28T07:44:30.912Z,,,,Dinner,,,£10–20,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,"Nice service and lovely meal

Will be coming again",,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Shooq Alamri,,ar,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-08-27T03:19:33.288Z,,,,Other,,,£30–40,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,الله اقدر اقول احلى ايام بأحلى مكان واروق مكان من موظفين وصاحب المطعم كل الشكر والاحترام من السعوديه الى لندن🌧🤍🤍🤍,"God I can say the best days in the best place and the most wonderful place from the staff and the owner of the restaurant, all thanks and respect from Saudi Arabia to London 🌧🤍🤍🤍",Roots Restaurant,4.8,en,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Razin Omar,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-08-26T17:31:14.139Z,,,,,,,£20–30,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,Great tasting fresh food and reasonably priced,,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Shahida Carew,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-08-24T12:41:15.401Z,,,,Lunch,,,£10–20,,Dine in,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,I love eating here. The service and the food is fantastic! Charming staff and environment. My NO1 place for my lunch munchies!,,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Lynette Afflick,,en,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-08-24T11:17:06.577Z,,,,,,,,,,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,"Lovely decor, food was amazing and staff very welcoming",,Roots Restaurant,4.8,,,,,,,,,,,
"110, 112 Streatham High Rd, London SW16 1BS, United Kingdom",Lebanese restaurant,Mediterranean restaurant,Lebanese restaurant,London,GB,en,0,51.434336,-0.1285778,Denis Yumerova,,,FALSE,ChIJNz_QEOYFdkgRYARWRifkqRM,SW16 1BS,£10–30,2 years ago,2022-08-20T20:36:58.844Z,,,,,,,,,,,,,,Google,736,2025-04-30T16:56:52.181Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Roots+Restaurant/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487605e610d03f37:0x13a9e42746560460!8m2!3d51.434336!4d-0.1285778!9m1!1b1!16s%2Fg%2F11fnskc54q?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,"110, 112 Streatham High Rd",FALSE,,,Roots Restaurant,4.8,,,,,,,,,,,
